1120021782797455360		http://twitter.com/EfteeB/status/1120021782797455360	RT @TalbertSwan Remember Kelley Williams-Bolar? She was was convicted of using the wrong residence to get her daughters into a better school district in Ohio than underperforming Akron. She was sentenced to 3 years & ordered to pay $30,000 to the school district. But, #CollegeCheatingScandal https://t.co/yJ1pj1FWOF	@EfteeB	EFTEE-BABA	Nigeria			Negative	Sadness	Twitter						"RT @TalbertSwan Remember Kelley Williams-Bolar?

She was was convicted of using the wrong residence to get her daughters into a better school district in Ohio than underperforming Akron.

She was sentenced to 3 years & ordered to pay $30,000 to the school district.

But, #CollegeCheatingScandal https://t.co/yJ1pj1FWOF"	Retweet		
1119997174748782593		http://twitter.com/JNC_1982/status/1119997174748782593	RT @ETCanada #WhenCallsTheHeart's #PaulGreene opens up about the cast's support of #LoriLoughlin in the midst of the #CollegeCheatingScandal https://t.co/xNNcAhIK1S	@JNC_1982	🇺🇸 I ❤️ my nieces 🇺🇸	United States of America	Kentucky		Neutral	Neutral	Twitter						RT @ETCanada #WhenCallsTheHeart's #PaulGreene opens up about the cast's support of #LoriLoughlin in the midst of the #CollegeCheatingScandal https://t.co/xNNcAhIK1S	Retweet		
1119906317471244288		http://twitter.com/Teresa4stevena4/status/1119906317471244288	RT @SholaMos1 #WhitePrivilege is #inequality & #racist! Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice! 😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF	@Teresa4stevena4	Teresa4stevenage				Negative	Disgust	Twitter						"RT @SholaMos1 #WhitePrivilege is #inequality & #racist!

Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice!

😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF"	Retweet		
1120018118707961857		http://twitter.com/TVHerstory/status/1120018118707961857	TV series about ethics in light of #CollegeCheatingScandal ... hmmm. This 2018 podcast ep reveals Aaron Sorkin's Sports Night has aged remarkably well, though 20 years later & we're still wrestling w/scandals of all sorts https://t.co/feIu5YJG0A https://t.co/pUEe3EjAi9	@TVHerstory	Advanced TV Herstory	United States of America	Illinois	Chicago	Neutral	Neutral	Twitter						TV series about ethics in light of #CollegeCheatingScandal ... hmmm. This 2018 podcast ep reveals Aaron Sorkin's Sports Night has aged remarkably well, though 20 years later & we're still wrestling w/scandals of all sorts https://t.co/feIu5YJG0A https://t.co/pUEe3EjAi9	Tweet		
1120034673822961664		http://twitter.com/merceylene/status/1120034673822961664	If you need essays or writing assignments services send me ur topic,i'll do it for @ a cost. $10 per page. Preferably to be given 3-5 days in advance. Extra $15 for anything asked 2 days or less before due date. #essay #CollegeCheatingScandal #Memes #universitylife #payessay	@merceylene	AcademicPro.	United States of America	Texas		Positive	Anger	Twitter						"If you need essays or writing assignments services send me ur topic,i'll do it for @ a cost. $10 per page. Preferably to be given 3-5 days in advance. Extra $15 for anything asked 2 days or less before due date.
#essay #CollegeCheatingScandal #Memes #universitylife #payessay"	Tweet		
1119954485726597120		http://twitter.com/Commerceof76/status/1119954485726597120	RT @phunnyphilly @PhillyJoeD @Commerceof76 @upenn How come a guy THIS conniving doesn't have a smarter kid? #CollegeCheatingScandal	@Commerceof76	Philadelphia 1776				Neutral	Unclassified	Twitter						RT @phunnyphilly @PhillyJoeD @Commerceof76 @upenn How come a guy THIS conniving doesn't have a smarter kid? #CollegeCheatingScandal	Retweet		
1119872140617109505		http://twitter.com/Jaevla_Skit/status/1119872140617109505	Felicity Huffman could avoid jail time in college admissions scandal. Looks like she may have bribed the judge. #FoxNews #MAGA #Trump #collegeadmissionscandal #CollegeCheatingScandal #college https://t.co/dHInU0sa4x	@Jaevla_Skit	JævlaSkit	United States of America	Alabama		Neutral	Fear	Twitter						"Felicity Huffman could avoid jail time in college admissions scandal.  Looks like she may have bribed the judge.   #FoxNews #MAGA #Trump #collegeadmissionscandal #CollegeCheatingScandal
#college
https://t.co/dHInU0sa4x"	Tweet		
1119773019222753281		http://twitter.com/BaleBook/status/1119773019222753281	RT @BraveNewHWD Lori Loughlin, Felicity Huffman, Jussie Smollett: Hollywood Behaving Badly, why Americans don’t like cheaters. Our look into #CollegeCheatingScandal and #jussiesmoletthoax. | https://t.co/kzlOM77MhQ | #LoriLoughlin #FelicityHuffman #jussiesmollet #Chicago #MeToo	@BaleBook	Christian Bale Bio	United States of America			Neutral	Neutral	Twitter	M					RT @BraveNewHWD Lori Loughlin, Felicity Huffman, Jussie Smollett: Hollywood Behaving Badly, why Americans don’t like cheaters. Our look into #CollegeCheatingScandal and #jussiesmoletthoax. | https://t.co/kzlOM77MhQ | #LoriLoughlin #FelicityHuffman #jussiesmollet #Chicago #MeToo	Retweet		
1120012877908209665		http://twitter.com/Brightly50/status/1120012877908209665	#collegeadmissionscandal #Collegecheatingscandal Tensions rise in Lori Loughlin's marriage after admissions scandal https://t.co/HLOdM1y1vi	@Brightly50	Formerly Brightly5 LVP Bot#1 🤖				Neutral	Joy	Twitter						#collegeadmissionscandal #Collegecheatingscandal  Tensions rise in Lori Loughlin's marriage after admissions scandal https://t.co/HLOdM1y1vi	Tweet		
1119762367578034176		http://twitter.com/Isitreality11/status/1119762367578034176	#OliviaJade parties with Youtube stars amid parents' legal firestorm, As her mother would say 'bless her heart' 🤦 #LoriLoughlin #CollegeCheatingScandal #collegeadmissionsscandal #AuntBecky https://t.co/UV7lVzMCaK	@Isitreality11	whatjusthappened??	United States of America	New York	New York	Positive	Joy	Twitter						#OliviaJade parties with Youtube stars amid parents' legal firestorm,  As her mother would say 'bless her heart' 🤦 #LoriLoughlin #CollegeCheatingScandal #collegeadmissionsscandal #AuntBecky https://t.co/UV7lVzMCaK	Tweet		
1119992909976231936		http://twitter.com/KeepitRealTea/status/1119992909976231936	RT @KeepitRealTea Them privilege white women are NOT getting absolutely no jail time. It's like Black people getting Reparations it's not happening! #CollegeAdmissionsScandal #CollegeCheatingScandal #LoriLoughlin #FelicityHuffman	@KeepitRealTea	KeepitrealTee	United States of America			Positive	Sadness	Twitter						"RT @KeepitRealTea Them privilege white women are NOT getting absolutely no jail time. It's like Black people getting Reparations it's not happening! 

#CollegeAdmissionsScandal #CollegeCheatingScandal #LoriLoughlin #FelicityHuffman"	Retweet		
1120068499735502853		http://twitter.com/patchelio/status/1120068499735502853	Nope. For the “kids” that knowingly cheated and broke the law, getting kicked out of a school they never should’ve gotten into is NOT punishment enough. When Poor/mid class 17-18yr olds commit crimes, they don’t get a free pass bc “poor things” got caught #CollegeCheatingScandal https://t.co/qKzy5cj9uF	@patchelio	Jp	United States of America			Negative	Sadness	Twitter						Nope. For the “kids” that knowingly cheated and broke the law, getting kicked out of a school they never should’ve gotten into is NOT punishment enough. When Poor/mid class 17-18yr olds commit crimes, they don’t get a free pass bc “poor things” got caught #CollegeCheatingScandal https://t.co/qKzy5cj9uF	Tweet	http://pbs.twimg.com/media/D4tIVUPXsAEtkeO.jpg	Sprint
1120007122341773314		http://twitter.com/listener_t/status/1120007122341773314	This punishment doesn't seem to fit the crime either. House arrest should not be offered. #CollegeCheatingScandal https://t.co/43OgGXAl8R	@listener_t	AnotherTListener				Negative	Unclassified	Twitter						"This punishment doesn't seem to fit the crime either. House arrest should not be offered. 
#CollegeCheatingScandal
https://t.co/43OgGXAl8R"	Tweet		
1120088006436827136		http://twitter.com/dahliabloom/status/1120088006436827136	RT @EveryThingIsBS No, it's called #damagecontrol . If she had character and integrity #FelicityHuffman would not have conspired to lie, cheat and bribe in the first place. #CollegeCheatingScandal https://t.co/qnPuaoeYVf	@dahliabloom	TheGerminator	United States of America	New Jersey	New York	Negative	Neutral	Twitter						"RT @EveryThingIsBS No, it's called #damagecontrol .
If she had character and integrity #FelicityHuffman would not have conspired to lie, cheat and bribe in the first place.
#CollegeCheatingScandal https://t.co/qnPuaoeYVf"	Retweet		
1120016899423838215		http://twitter.com/countzpr/status/1120016899423838215	Lori Loughlin And 15 Other Parents Face New Charges In The College Admissions Scam https://t.co/V8uDU08fNn #CollegeCheatingScandal #News #CollegeAdmissionScam #LoriLoughlin #USC #CollegeBribary #Gossip #Scandals #MossimoGiannulli #WhitePrivilege #EntertainmentNews #WhiteTwitter	@countzpr	Countz Lifestyle	United States of America	Hawaii		Neutral	Neutral	Twitter						"Lori Loughlin And 15 Other Parents Face New Charges In The College Admissions Scam

https://t.co/V8uDU08fNn
#CollegeCheatingScandal #News #CollegeAdmissionScam #LoriLoughlin  #USC #CollegeBribary #Gossip #Scandals #MossimoGiannulli #WhitePrivilege #EntertainmentNews #WhiteTwitter"	Tweet		
1120081413007712256		http://twitter.com/Mfhibbing/status/1120081413007712256	So for those that got in by cheating, but still earned a degree...what does that say about the admissions standards and academic rigors of the duped school?#CollegeCheatingScandal	@Mfhibbing	Michael Furlong	United States of America	Minnesota	Minneapolis	Negative	Sadness	Twitter	M					So for those that got in by cheating, but still  earned a degree...what does that say about the admissions standards and academic rigors of the duped school?#CollegeCheatingScandal	Tweet		
1119772835310911489		http://twitter.com/HarriSonic/status/1119772835310911489	RT @BraveNewHWD Lori Loughlin, Felicity Huffman, Jussie Smollett: Hollywood Behaving Badly, why Americans don’t like cheaters. Our look into #CollegeCheatingScandal and #jussiesmoletthoax. | https://t.co/kzlOM77MhQ | #LoriLoughlin #FelicityHuffman #jussiesmollet #Chicago #MeToo	@HarriSonic	HarriSonic	United States of America			Neutral	Neutral	Twitter						RT @BraveNewHWD Lori Loughlin, Felicity Huffman, Jussie Smollett: Hollywood Behaving Badly, why Americans don’t like cheaters. Our look into #CollegeCheatingScandal and #jussiesmoletthoax. | https://t.co/kzlOM77MhQ | #LoriLoughlin #FelicityHuffman #jussiesmollet #Chicago #MeToo	Retweet		
1119902710143291394		http://twitter.com/rodney_cyrus/status/1119902710143291394	RT @SholaMos1 #WhitePrivilege is #inequality & #racist! Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice! 😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF	@rodney_cyrus	Rodney Cyrus				Negative	Disgust	Twitter	M					"RT @SholaMos1 #WhitePrivilege is #inequality & #racist!

Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice!

😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF"	Retweet		
1119930386988007424		http://twitter.com/JordzTLW/status/1119930386988007424	RT @SholaMos1 #WhitePrivilege is #inequality & #racist! Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice! 😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF	@JordzTLW	🇬🇩🇸🇱Jordz🇬🇩🇸🇱				Negative	Disgust	Twitter						"RT @SholaMos1 #WhitePrivilege is #inequality & #racist!

Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice!

😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF"	Retweet		
1120035737276157952		http://twitter.com/MarciaW02564145/status/1120035737276157952	RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	@MarciaW02564145	Marcia Wood				Negative	Neutral	Twitter	F					RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	Retweet		
1119997490848239617		http://twitter.com/Khutso120/status/1119997490848239617	RT @TalbertSwan Remember Kelley Williams-Bolar? She was was convicted of using the wrong residence to get her daughters into a better school district in Ohio than underperforming Akron. She was sentenced to 3 years & ordered to pay $30,000 to the school district. But, #CollegeCheatingScandal https://t.co/yJ1pj1FWOF	@Khutso120	Khutso	South Africa	Gauteng	Johannesburg	Negative	Sadness	Twitter						"RT @TalbertSwan Remember Kelley Williams-Bolar?

She was was convicted of using the wrong residence to get her daughters into a better school district in Ohio than underperforming Akron.

She was sentenced to 3 years & ordered to pay $30,000 to the school district.

But, #CollegeCheatingScandal https://t.co/yJ1pj1FWOF"	Retweet		
1119888083485364225		http://twitter.com/candidatek_/status/1119888083485364225	RT @SholaMos1 #WhitePrivilege is #inequality & #racist! Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice! 😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF	@candidatek_	Kanndiss Riley	United Kingdom	South East England		Negative	Disgust	Twitter						"RT @SholaMos1 #WhitePrivilege is #inequality & #racist!

Rewarding #FelicityHuffman in #CollegeCheatingScandal with light sentence but criminalizing black mothers #TanyaMcDowell #kellerwilliams isn't justice!

😡I'm DONE with underprivileged people of colour being scapegoats #admissionsscandal https://t.co/787VPPWhRF"	Retweet		
1120004385474531333		http://twitter.com/RipTits44/status/1120004385474531333	@womenmarchprovo I graduated 20 years ago in Education from a state school with in state tuition. I am still paying my student loans and had the job I wanted for only 2 of the 20 years. #CollegeCheatingScandal	@RipTits44	Diesel Nuts				Positive	Sadness	Twitter						"@womenmarchprovo I graduated 20 years ago in Education from a state school with in state tuition. 
I am still paying my student loans and had the job I wanted for only 2 of the 20 years.  #CollegeCheatingScandal"	Reply		
1120033014178820096		http://twitter.com/wsaideh74/status/1120033014178820096	RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	@wsaideh74	Billy Saideh	United States of America	Massachusetts	Boston	Negative	Neutral	Twitter	M					RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	Retweet		
1119927916178149376		http://twitter.com/DrFGaskill/status/1119927916178149376	RT @Shrink_Tank Therapist @TashaJacksTweet tries to glean some understanding on the #psychology behind the #CollegeCheatingScandal. 💥 https://t.co/YiPWXIGsvb https://t.co/MTSp3D5cNk	@DrFGaskill	Dr. Frank Gaskill	United States of America	North Carolina	Charlotte	Neutral	Neutral	Twitter	M					"RT @Shrink_Tank Therapist @TashaJacksTweet tries to glean some understanding on the #psychology behind the #CollegeCheatingScandal. 💥 
https://t.co/YiPWXIGsvb https://t.co/MTSp3D5cNk"	Retweet		
1120015195441700864		http://twitter.com/Qbigly1/status/1120015195441700864	#CollegeCheatingScandal Felicity Huffman May Avoid Prison Time, Wear Ankle Monitor: Report https://t.co/sEGlmOC8W7 via @epochtimes	@Qbigly1	Qbigly				Neutral	Neutral	Twitter						"#CollegeCheatingScandal

Felicity Huffman May Avoid Prison Time, Wear Ankle Monitor: Report https://t.co/sEGlmOC8W7 via @epochtimes"	Tweet		
1119766650931302401		http://twitter.com/gatewaytocanada/status/1119766650931302401	The latest Gateway to Canada Daily! https://t.co/pwUzJElZ4S #intempéries #collegecheatingscandal	@gatewaytocanada	Gateway to Canada				Neutral	Neutral	Twitter						The latest Gateway to Canada Daily! https://t.co/pwUzJElZ4S #intempéries #collegecheatingscandal	Tweet		
1120027988890750976		http://twitter.com/cathyperry46/status/1120027988890750976	RT @THR Felicity Huffman – who plays Linda Fairstein in #WhenTheySeeUs – has a prominent role in the new trailer. It will be her first role since her indictment in the #CollegeCheatingScandal https://t.co/cZI5KOSoY0	@cathyperry46	I'm going to sleep now	United States of America	Oregon	Portland	Neutral	Neutral	Twitter						RT @THR Felicity Huffman – who plays Linda Fairstein in #WhenTheySeeUs – has a prominent role in the new trailer. It will be her first role since her indictment in the #CollegeCheatingScandal https://t.co/cZI5KOSoY0	Retweet		
1119800709556228097		http://twitter.com/jolynn/status/1119800709556228097	RT @JWFrickOfficial I do not know if years in prison is the proper punishment for Lori Loughlin or any of the other cheaters. But I do reckon the appropriate punishment should be to pay millions of dollars to poor but deserving students in colleges across the USA. #CollegeCheatingScandal	@jolynn	JoLynn Masuhr	United States of America	California		Negative	Disgust	Twitter	F					"RT @JWFrickOfficial I do not know if years in prison is the proper punishment for Lori Loughlin or any of the other cheaters.

But I do reckon the appropriate punishment should be to pay millions of dollars to poor but deserving students in colleges across the USA.
#CollegeCheatingScandal"	Retweet		
1120036284313915392		http://twitter.com/lmprincipe/status/1120036284313915392	RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	@lmprincipe	linda Principe	United States of America	California	Los Angeles	Negative	Neutral	Twitter	F					RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	Retweet		
1120092435047223296		http://twitter.com/MetroPulseUSA/status/1120092435047223296	RT @techjunkiejh Mystery parent paid $6.5 million to get kids into top universities as part of admissions scandal - Los Angeles Times https://t.co/lqPppgfBvU #CollegeCheatingScandal https://t.co/F1y8wnAeNj	@MetroPulseUSA	Metro Pulse	United States of America	Illinois		Neutral	Neutral	Twitter						RT @techjunkiejh Mystery parent paid $6.5 million to get kids into top universities as part of admissions scandal - Los Angeles Times https://t.co/lqPppgfBvU #CollegeCheatingScandal https://t.co/F1y8wnAeNj	Retweet		
1120095856622034944		http://twitter.com/AliciaKing_/status/1120095856622034944	Parents found guilty in the #CollegeCheatingScandal should be court ordered to set up scholarship funds equal to or greater than the amount they paid.	@AliciaKing_	Alicia Yeager				Neutral	Unclassified	Twitter	F					Parents found guilty in the #CollegeCheatingScandal should be court ordered to set up scholarship funds equal to or greater than the amount they paid.	Tweet		
1120064578606501888		http://twitter.com/Jeffrey76613620/status/1120064578606501888	#sugardaddymeetI $1000 to any lucky ones who can just RT and DM... On my whatsapp +13218668510 #SugarBabies #sugardaddymeet #sugarbaby #collegedude #collegecheatingscandal #Canadadaddy #Canadasugarmom #westernunion #paypal #Gayjakarta #pigg_pic #SugarMama #SugarDaddySerious	@Jeffrey76613620	Jeffrey				Positive	Joy	Twitter	M					#sugardaddymeetI $1000 to any lucky ones who can just RT and DM... On my whatsapp +13218668510 #SugarBabies #sugardaddymeet #sugarbaby #collegedude #collegecheatingscandal #Canadadaddy #Canadasugarmom #westernunion #paypal #Gayjakarta #pigg_pic #SugarMama #SugarDaddySerious	Tweet		
1120040986191769602		http://twitter.com/CestAlain/status/1120040986191769602	RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	@CestAlain	Alain41	United States of America			Negative	Neutral	Twitter						RT @IWF Cheating on a smaller level is unfortunately all too common as well. #IWed #education #VarsityBlues #CollegeCheatingScandal https://t.co/RjfM2FiltI	Retweet		
1120005151669063681		http://twitter.com/Mamas_Bananas/status/1120005151669063681	7 (helps Dad cheat and win Clue): I told him which items I had. Me: That means I win by default. And those who help others cheat are cheaters too. What's the lesson in this? 7: That I should help you cheat first? Me: #CollegeCheatingScandal	@Mamas_Bananas	Mama's Bananas				Negative	Sadness	Twitter						"7 (helps Dad cheat and win Clue): I told him which items I had.

Me: That means I win by default. And those who help others cheat are cheaters too. What's the lesson in this?

7: That I should help you cheat first?

Me:

#CollegeCheatingScandal"	Tweet		
1119786632926900226		http://twitter.com/NaomiFrances1/status/1119786632926900226	Harvard pedo #Epstein ’s gift funding research using math to study areas such as evolutionary theory, viruses, and cancers,” Harvard spokesman said yesterday. “The University is not considering returning this gift. #CollegeCheatingScandal #robertkraft https://t.co/ciwR7LSugU	@NaomiFrances1	Naomi Frances	United States of America			Neutral	Unclassified	Twitter	F					"Harvard pedo #Epstein ’s gift funding research using math to study areas such as evolutionary theory,  viruses, and cancers,” Harvard spokesman said yesterday. “The University is not considering returning this gift.
#CollegeCheatingScandal #robertkraft

https://t.co/ciwR7LSugU"	Tweet		
1120019130789310467		http://twitter.com/RozaLui/status/1120019130789310467	RT @Imani_Barbarin I’m a disabled black woman. White kids in HS used to joke that I only got into college because I was a “triple threat minority” Never mind that I graduated HS with a 3.8. College with a 3.1 (despite a mental health crisis) and 3.8 in grad school. #CollegeCheatingScandal	@RozaLui	Rosa Lui	United States of America	New York		Negative	Fear	Twitter	F					"RT @Imani_Barbarin I’m a disabled black woman. White kids in HS used to joke that I only got into college because I was a “triple threat minority” 

Never mind that I graduated  HS with a 3.8. College with a 3.1 (despite a mental health crisis) and 3.8 in grad school. 

#CollegeCheatingScandal"	Retweet		
1120044873938132992		http://twitter.com/HenryLucero/status/1120044873938132992	Lock her up! #CollegeCheatingScandal #FelicityHuffman	@HenryLucero	Henry Lucero	United States of America	California	Los Angeles	Positive	Unclassified	Twitter	M					Lock her up! #CollegeCheatingScandal #FelicityHuffman	Tweet		
1120012715362111488		http://twitter.com/Brightly50/status/1120012715362111488	#collegeadmissionscandal #Collegecheatingscandal Olivia Jade parties with Youtube stars amid parents' legal firestorm https://t.co/oPaNHoBnYa	@Brightly50	Formerly Brightly5 LVP Bot#1 🤖				Neutral	Neutral	Twitter						#collegeadmissionscandal #Collegecheatingscandal Olivia Jade parties with Youtube stars amid parents' legal firestorm https://t.co/oPaNHoBnYa	Tweet		
1119769091001212928		http://twitter.com/cynchazen/status/1119769091001212928	RT @cynchazen Our special biyearly issue on mental health and schools. #k12 #teachers #TEACHERS #PrincipalsinAction #collegeadmissionsscandal #CollegeCheatingScandal #HigherEducation #highschool #teacherlife https://t.co/OyT8Eym8QZ	@cynchazen	Mental Health Editor	United States of America	New Jersey	New York	Neutral	Unclassified	Twitter						"RT @cynchazen Our special biyearly issue on mental health and schools.

#k12 #teachers #TEACHERS #PrincipalsinAction 
#collegeadmissionsscandal #CollegeCheatingScandal 
#HigherEducation #highschool #teacherlife https://t.co/OyT8Eym8QZ"	Retweet		
1120044801666244609		http://twitter.com/Isitreality11/status/1120044801666244609	#FelicityHuffman could avoid jail time on #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/svVT314wsd	@Isitreality11	whatjusthappened??	United States of America	New York	New York	Neutral	Fear	Twitter						#FelicityHuffman could avoid jail time on #collegeadmissionsscandal #CollegeCheatingScandal https://t.co/svVT314wsd	Tweet		
