1120924945016664064		http://twitter.com/valsadie/status/1120924945016664064	RT @BlackSoulRhythm The latest Black Soul Rhythms Digest! https://t.co/AgvCLXt76l Thanks to @KoodoosLearning #college #collegeadmissionsscandal	@valsadie	Valerie Hawkins	United States of America			Neutral	Joy	Twitter	F					RT @BlackSoulRhythm The latest Black Soul Rhythms Digest! https://t.co/AgvCLXt76l Thanks to @KoodoosLearning #college #collegeadmissionsscandal	Retweet		
1120868218506055680		http://twitter.com/RedDeerHorror/status/1120868218506055680	NO JAIL TIME? Felicity Huffman could get home confinement in #CollegeAdmissionsScandal https://t.co/u7IzsAtx1i via @GoogleNews	@RedDeerHorror	Derek	Canada	Alberta	Red Deer	Neutral	Unclassified	Twitter	M					NO JAIL TIME? Felicity Huffman could get home confinement in #CollegeAdmissionsScandal  https://t.co/u7IzsAtx1i via @GoogleNews	Tweet		
1121136976604946433		http://twitter.com/Diamond6771/status/1121136976604946433	RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	@Diamond6771	tRUmp et al  YOU ARE GOING TO PRISON, TRAITOR!	United States of America	Texas		Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	Retweet		
1121105237547204608		http://twitter.com/collegefit360/status/1121105237547204608	Colleges Boast About Low Admission Rates. What Could Go Wrong? https://t.co/KR8ypENbzt #college, #collegeadmissionsscandal, #collegeadmissions, #collegeadmissionsrates	@collegefit360	College Fit 360	United States of America	California	Los Angeles	Neutral	Neutral	Twitter						Colleges Boast About Low Admission Rates.  What Could Go Wrong?  https://t.co/KR8ypENbzt  #college, #collegeadmissionsscandal, #collegeadmissions, #collegeadmissionsrates	Tweet		
1121064073171333120		http://twitter.com/mc528/status/1121064073171333120	WTF? Of course, they knew! Lori Loughlin, Mossimo's College Bribery Scandal Defense -- We Didn't Know https://t.co/UwSYlCyLSu via @TMZ #LameExcuse #LoriLoughlin #CollegeAdmissionsScandal #MossimoGiannulli #RickSinger #USC #OliviaJade #WTF	@mc528	Michael Coscia	United States of America	California	Los Angeles	Negative	Anger	Twitter	M					WTF? Of course, they knew! Lori Loughlin, Mossimo's College Bribery Scandal Defense -- We Didn't Know https://t.co/UwSYlCyLSu via @TMZ #LameExcuse #LoriLoughlin #CollegeAdmissionsScandal #MossimoGiannulli #RickSinger #USC #OliviaJade #WTF	Tweet		
1121079245416095744		http://twitter.com/pdakean/status/1121079245416095744	RT @umisr In the wake of the #collegeadmissionsscandal, another inequality, especially one that first-gen students face, is the influence that well-off parents wield to find their kids employment after graduation. @UM_PSC's @elarmstr joins the conversation. https://t.co/HBGNu2wrxI	@pdakean	Pam Davis-Kean, PhD	United States of America	Michigan	Ann Arbor	Neutral	Neutral	Twitter	F					RT @umisr In the wake of the #collegeadmissionsscandal, another inequality, especially one that first-gen students face, is the influence that well-off parents wield to find their kids employment after graduation. @UM_PSC's @elarmstr joins the conversation. https://t.co/HBGNu2wrxI	Retweet		
1121080931027124224		http://twitter.com/UM_PSC/status/1121080931027124224	RT @umisr In the wake of the #collegeadmissionsscandal, another inequality, especially one that first-gen students face, is the influence that well-off parents wield to find their kids employment after graduation. @UM_PSC's @elarmstr joins the conversation. https://t.co/HBGNu2wrxI	@UM_PSC	UM PSC	United States of America	Michigan	Ann Arbor	Neutral	Neutral	Twitter						RT @umisr In the wake of the #collegeadmissionsscandal, another inequality, especially one that first-gen students face, is the influence that well-off parents wield to find their kids employment after graduation. @UM_PSC's @elarmstr joins the conversation. https://t.co/HBGNu2wrxI	Retweet		
1121125947103686656		http://twitter.com/AgentMcNasty/status/1121125947103686656	RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	@AgentMcNasty	🚬💃🐈🐈⬛⬛⬛⬛⬛⬛	United States of America			Neutral	Neutral	Twitter						RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	Retweet		
1121056827775574018		http://twitter.com/chloeschnitt/status/1121056827775574018	RT @toddschnitt Tomorrow morning, my daughter Chloe will take the college #ACT exam. She's been working her butt off prepping. No money paid to Rick Singer for proctors on the take. No pro test taker like Mark Riddell. #CollegeCheatingScandal #CollegeAdmissionsScandal #VarsityBlues	@chloeschnitt	Chloe	United States of America	New York	New York	Negative	Neutral	Twitter	F					"RT @toddschnitt Tomorrow morning, my daughter Chloe will take the college #ACT exam. She's been working her butt off prepping. No money paid to Rick Singer for proctors on the take. No pro test taker like Mark Riddell.
#CollegeCheatingScandal 
#CollegeAdmissionsScandal 
#VarsityBlues"	Retweet		
1121152310057549827		http://twitter.com/howanice/status/1121152310057549827	RT @EpochTimes A former assistant coach at the @USC and a former senior executive are the latest people to plead guilty to charges in connection with #bribery and #fraud relating to the #CollegeAdmissionsScandal. https://t.co/Laq4faQew7	@howanice	Tara Howanice⭐️⭐️⭐️				Neutral	Neutral	Twitter	F					RT @EpochTimes A former assistant coach at the @USC and a former senior executive are the latest people to plead guilty to charges in connection with #bribery and #fraud relating to the #CollegeAdmissionsScandal. https://t.co/Laq4faQew7	Retweet		
1121175440817782785		http://twitter.com/CuriousAmerica2/status/1121175440817782785	If this is not true they are lying bastards and deserve the book thrown at them. If this is true then this is proof celebtards are very stupid and really don't deserve millions of dollars for memorizing lines #LoriLoughlin #collegeadmissionsscandal	@CuriousAmerica2	Q-T MAGA Patriot 🇺🇸	United States of America	New York	New York	Negative	Anger	Twitter						"If this is not true they are lying bastards and deserve the book thrown at them.

If this is true then this is proof celebtards are very stupid and really don't deserve millions of dollars for memorizing lines

#LoriLoughlin #collegeadmissionsscandal"	Tweet		
1121186973471911936		http://twitter.com/JackMic92854769/status/1121186973471911936	I need a good and trustworthy sugar babe I will be given you $500 weekly DM me #collegeadmissionsscandal #collegestudents #sugarbaby #sugardaddy #sugarbabywanted #sugarbabbies #sugardaddies	@JackMic92854769	Jack Micheal				Positive	Unclassified	Twitter	M					"I need a good and trustworthy sugar babe I will be given you $500 weekly DM me 
#collegeadmissionsscandal
#collegestudents #sugarbaby #sugardaddy #sugarbabywanted #sugarbabbies #sugardaddies"	Tweet		
1120992076701687810		http://twitter.com/AsiaTeachesl/status/1120992076701687810	What It’s Like Writing Fake Essays for Wealthy International Students https://t.co/oIGOm5tIPz #education #universities #collegeadmissionsscandal #Asia #ASEAN #China #Vietnam #Korea #ESL #tesol #globalization	@AsiaTeachesl	TeachESL_Asia				Neutral	Unclassified	Twitter						What It’s Like Writing Fake Essays for Wealthy International Students https://t.co/oIGOm5tIPz #education #universities #collegeadmissionsscandal #Asia #ASEAN #China #Vietnam #Korea #ESL #tesol #globalization	Tweet		
1121117674409537537		http://twitter.com/CapeCodder43/status/1121117674409537537	RT @CConnNBCBoston The former head tennis coach at @UTAustin is in federal court today. Michael Center is accused of taking $100,000 in bribes to pretend an applicant was an athletic recruit. He is planning to plead guilty. #CollegeAdmissionsScandal	@CapeCodder43	Every Day Is A Good Day				Negative	Neutral	Twitter						RT @CConnNBCBoston The former head tennis coach at @UTAustin is in federal court today. Michael Center is accused of taking $100,000 in bribes to pretend an applicant was an athletic recruit. He is planning to plead guilty. #CollegeAdmissionsScandal	Retweet		
1121166949470408705		http://twitter.com/FindLawConsumer/status/1121166949470408705	A Review of College Admissions Fraud Crimes: https://t.co/yxEegoQN5d | #collegeadmissionsscandal https://t.co/AY7U7Khqwm	@FindLawConsumer	FindLaw Consumers	United States of America	California	San Jose	Neutral	Neutral	Twitter						A Review of College Admissions Fraud Crimes: https://t.co/yxEegoQN5d | #collegeadmissionsscandal https://t.co/AY7U7Khqwm	Tweet		
1121126489674723329		http://twitter.com/NBC10_Katie/status/1121126489674723329	RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	@NBC10_Katie	Katie Davis	United States of America	Rhode Island	Providence	Neutral	Neutral	Twitter	F					RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	Retweet		
1121167399074529280		http://twitter.com/SarahJohnsonPR/status/1121167399074529280	A solid legal strategy for them since #lorilaughlin and her husband are both idiots. #collegeadmissionsscandal https://t.co/FW6jORC26N	@SarahJohnsonPR	Sarah Johnson	United States of America			Positive	Disgust	Twitter	F					A solid legal strategy for them since #lorilaughlin and her husband are both idiots. #collegeadmissionsscandal https://t.co/FW6jORC26N	Tweet		
1121132667184005120		http://twitter.com/choenbcboston/status/1121132667184005120	RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	@choenbcboston	Jonathan Choe NBC10 Boston				Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	Retweet		
1120862963567616000		http://twitter.com/barefootgirl814/status/1120862963567616000	RT @EPomphrey Felicity Huffman may want to apologize to student applicants that didn’t get in because of her actions..#CollegeAdmissionsScandal #FelicityHuffman #LoriLoughlin	@barefootgirl814	CN	United States of America	New Jersey	New York	Positive	Sadness	Twitter						RT @EPomphrey Felicity Huffman may want to apologize to student applicants that didn’t get in because of her actions..#CollegeAdmissionsScandal #FelicityHuffman #LoriLoughlin	Retweet		
1121125928434917376		http://twitter.com/TheofanisGiotis/status/1121125928434917376	RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	@TheofanisGiotis	@TheofanisGiotis	Greece	Attiki	Athens	Neutral	Neutral	Twitter						RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	Retweet		
1121122594378457089		http://twitter.com/AIRInforms/status/1121122594378457089	The #collegeadmissionsscandal highlights issues of socioeconomic diversity on college campuses. Learn more about the larger issues of admissions diversity with AIR #highered expert @AWaltonRadford in our latest Q&A. https://t.co/6TLizZOmgG https://t.co/CvWe9aW21x	@AIRInforms	American Institutes for Research	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter						The #collegeadmissionsscandal highlights issues of socioeconomic diversity on college campuses. Learn more about the larger issues of admissions diversity with AIR #highered expert @AWaltonRadford in our latest Q&A. https://t.co/6TLizZOmgG https://t.co/CvWe9aW21x	Tweet		
1121160760405655559		http://twitter.com/ArkangelScrap/status/1121160760405655559	RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@ArkangelScrap	ArkangelScrap	France			Neutral	Joy	Twitter						RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Retweet		
1121123903353442304		http://twitter.com/Ronjini/status/1121123903353442304	Check out @FindCollegeFit on @Fundable https://t.co/kQsVlkDLUc They have created a AI-based matching up that finds the right #Academic #financial and #social fit. #crowdfunding #teens #parents #collegeadmissionsscandal	@Ronjini	Ronjini ♏️	United States of America	California	Irvine	Neutral	Joy	Twitter						Check out @FindCollegeFit  on @Fundable https://t.co/kQsVlkDLUc They have created a AI-based matching up that finds the right #Academic #financial and #social fit. #crowdfunding #teens #parents #collegeadmissionsscandal	Tweet		
1121082711802699776		http://twitter.com/jssradle/status/1121082711802699776	RT @EpochTimes A former assistant coach at the @USC and a former senior executive are the latest people to plead guilty to charges in connection with #bribery and #fraud relating to the #CollegeAdmissionsScandal. https://t.co/Laq4faQew7	@jssradle	jackie				Neutral	Neutral	Twitter	F					RT @EpochTimes A former assistant coach at the @USC and a former senior executive are the latest people to plead guilty to charges in connection with #bribery and #fraud relating to the #CollegeAdmissionsScandal. https://t.co/Laq4faQew7	Retweet		
1121126095548342272		http://twitter.com/michaelevs/status/1121126095548342272	RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	@michaelevs	Mike Epling	United States of America	Nevada	Las Vegas	Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Former university tennis coach Michael Center has pled guilty in connection w/ accepting a $100,000 bribe to secure the admission of a purported student-athlete to the university. Sentencing is scheduled for Oct. 30th. #CollegeAdmissionsScandal	Retweet		
1121161094981140481		http://twitter.com/Quantum_Quench/status/1121161094981140481	#CollegeAdmissionsScandal #CollegeCheatingScandal @60minutes @CBSNews @guardianscience @Guardian @GuardianNews @Reuters @MotherJones @Vox @RollingStone @Propublica @OnTheMedia @Frontline #AnyHonestJournalists who care about exposing fraud scandals???!!! https://t.co/5wDxFKxW7G	@Quantum_Quench	QuantumQuench				Neutral	Joy	Twitter						"#CollegeAdmissionsScandal #CollegeCheatingScandal @60minutes @CBSNews @guardianscience @Guardian @GuardianNews @Reuters @MotherJones @Vox @RollingStone @Propublica @OnTheMedia @Frontline #AnyHonestJournalists who care about exposing fraud scandals???!!!
 
https://t.co/5wDxFKxW7G"	Tweet		
1121083790703591424		http://twitter.com/NYformerDem/status/1121083790703591424	RT @EpochTimes A former assistant coach at the @USC and a former senior executive are the latest people to plead guilty to charges in connection with #bribery and #fraud relating to the #CollegeAdmissionsScandal. https://t.co/Laq4faQew7	@NYformerDem	Former Democrat	United States of America	New York		Neutral	Neutral	Twitter						RT @EpochTimes A former assistant coach at the @USC and a former senior executive are the latest people to plead guilty to charges in connection with #bribery and #fraud relating to the #CollegeAdmissionsScandal. https://t.co/Laq4faQew7	Retweet		
1121096064918941696		http://twitter.com/TommiesMommy14/status/1121096064918941696	@TheTalkCBS hmm I didn't know photoshopping my daughters face on other people and pretending they were on the rowing team was wrong either LOL #collegeadmissionsscandal	@TommiesMommy14	Rita Bita Bo Bita	United States of America	Oregon		Negative	Sadness	Twitter	F					@TheTalkCBS hmm I didn't know photoshopping my daughters face on other people and pretending they were on the rowing team was wrong either LOL #collegeadmissionsscandal	Reply		
1121117876956618758		http://twitter.com/carolinapatrio2/status/1121117876956618758	The latest The American Patriot 2.0! https://t.co/qGnQYXpSoN #collegeadmissionsscandal #collegecheatingscandal	@carolinapatrio2	carolinapatriot	United States of America			Neutral	Neutral	Twitter						The latest The American Patriot 2.0! https://t.co/qGnQYXpSoN #collegeadmissionsscandal #collegecheatingscandal	Tweet		
1121139845370454017		http://twitter.com/GypsyBlonde2/status/1121139845370454017	RT @TheTalkCBS Lori Loughlin and husband Mossimo Giannulli claim “we didn’t know” for their defense in #collegeadmissionsscandal. Allegedly arguing mastermind Rick Singer didn't share how he would use the $500k to get their kids into school. 🗣Do you think “we didn’t know” is a good defense? https://t.co/PJG7bRMC21	@GypsyBlonde2	Gypsy Blonde				Neutral	Neutral	Twitter						"RT @TheTalkCBS Lori Loughlin and husband Mossimo Giannulli claim “we didn’t know” for their defense in #collegeadmissionsscandal. Allegedly arguing mastermind Rick Singer didn't share how he would use the $500k to get their kids into school.


🗣Do you think “we didn’t know” is a good defense? https://t.co/PJG7bRMC21"	Retweet		
