1109857725297627137	2019-03-24 16:41:16	http://twitter.com/scott84530955/status/1109857725297627137	RT @scott84530955 #FakeNews the left tell us how to live and their scamming .. #fuckhollywood #collegeadmissionsscandal @guywhocanttweet @ASavageNation @scott84530955 @IRISHBILL731 @Lowcountry1Girl @MAGAgirly @amberaimshigh @AmericanYvonne @DirkPitt1352 @NaNaGsFunkyJunk @TuckerCarlson https://t.co/DtyetHPxJ3	@scott84530955	ScottyMoney46	United States of America	Indiana		Neutral	Joy	Twitter		528	175	238	RT @scott84530955 #FakeNews the left tell us how to live and their scamming .. #fuckhollywood  #collegeadmissionsscandal @guywhocanttweet @ASavageNation @scott84530955 @IRISHBILL731 @Lowcountry1Girl @MAGAgirly @amberaimshigh @AmericanYvonne @DirkPitt1352 @NaNaGsFunkyJunk @TuckerCarlson https://t.co/DtyetHPxJ3	Retweet		
1109649676410777600	2019-03-24 02:54:33	http://twitter.com/BarbaraTyce/status/1109649676410777600	RT @jennajameson If you are beside yourself with outrage over #collegeadmissionsscandal and not the #BornAliveAct please hold your head under water for 7 minutes.	@BarbaraTyce	Barbara Tyce				Negative	Unclassified	Twitter	F	39457	976	265	RT @jennajameson If you are beside yourself with outrage over #collegeadmissionsscandal and not the #BornAliveAct please hold your head under water for 7 minutes.	Retweet		
1109844587164721162	2019-03-24 15:49:04	http://twitter.com/Dan_Blick/status/1109844587164721162	What does the college degree signal? ⁦⁦Is it a lazy proxy for things it doesn’t actually represent? #collegeadmissionsscandal @Carlsonics⁩ @chronicle⁩ ⁦@GoldieStandard⁩ https://t.co/UdR4FVKLrB	@Dan_Blick	Dan Blickensderfer	United States of America			Neutral	Unclassified	Twitter	M	10770	2249	1361	What does the college degree signal? ⁦⁦Is it a lazy proxy for things it doesn’t actually represent?  #collegeadmissionsscandal @Carlsonics⁩ @chronicle⁩ ⁦@GoldieStandard⁩  https://t.co/UdR4FVKLrB	Tweet		
1109932446273941504	2019-03-24 21:38:11	http://twitter.com/followalexcam/status/1109932446273941504	RT @followalexcam Dr. Dre brags about 'no jail time' after bragging daughter got 'into USC all on her own.' Maybe he forgot that $70M donation with Jimmy Lovine https://t.co/azdHM7dHkM #BeatsX #BEATSbyDre #Beats #lorilaughlin #collegeadmissionsscandal #collegescam #CollegeCheatingScandal #rap https://t.co/QbCS8jqM6D	@followalexcam	AlexCam	United Kingdom	Greater London	London	Neutral	Neutral	Twitter		5358	1169	2505	"RT @followalexcam Dr. Dre brags about 'no jail time' after bragging daughter got 'into USC all on her own.'
Maybe he forgot that $70M donation with Jimmy Lovine
https://t.co/azdHM7dHkM
#BeatsX #BEATSbyDre #Beats #lorilaughlin #collegeadmissionsscandal #collegescam #CollegeCheatingScandal #rap https://t.co/QbCS8jqM6D"	Retweet	http://pbs.twimg.com/media/D2cOZXMWkAUJXp8.jpg	Twitter
1109916737187790849	2019-03-24 20:35:46	http://twitter.com/Spicoli1981/status/1109916737187790849	Let’s not kid ourselves @drdre and @finallevel ain’t livin the hard life they have not lived a hard life in decades - They are proof anyone of any race in America can make it. Sorry America is not a racist country. #OperationVarsityBlues #collegeadmissionsscandal	@Spicoli1981	🇺🇸Christopher Lee⚓️	United States of America	North Carolina		Negative	Sadness	Twitter	M	116327	1383	503	Let’s not kid ourselves @drdre and @finallevel ain’t livin the hard life they have not lived a hard life in decades - They are proof anyone of any race in America can make it. Sorry America is not a racist country. #OperationVarsityBlues #collegeadmissionsscandal	Tweet		
1109821202913210369	2019-03-24 14:16:08	http://twitter.com/Sugarda66894720/status/1109821202913210369	#collegeadmissionsscandal Giving out $3,000 each to the first 10sugarbaby to RT & like. 310-997-2962#sugardaddytwitter #sugardaddyforme #sugarbabyneeded #SugarDaddys #sugardaddywanted #sugardaddytwitter #SugarBabieswanted #seekingarrangements #Sugarmummy #CollegeStudent	@Sugarda66894720	Sugardaddy james				Positive	Joy	Twitter	M	143	61	3	#collegeadmissionsscandal Giving out $3,000 each to the first 10sugarbaby to RT & like.  310-997-2962#sugardaddytwitter #sugardaddyforme #sugarbabyneeded #SugarDaddys #sugardaddywanted #sugardaddytwitter #SugarBabieswanted #seekingarrangements #Sugarmummy #CollegeStudent	Tweet		
1109924218693521409	2019-03-24 21:05:29	http://twitter.com/GodDamnKevin/status/1109924218693521409	So basically Trump is one of those kids in the #collegeadmissionsscandal. Everyone else was lying and cheating for his benefit, and all the while Trump thought he got into USC fair and square because he was all smart and stuff. #ReleaseTheFullReport	@GodDamnKevin	Goddamnit,	United States of America	California	Los Angeles	Negative	Sadness	Twitter		1149	243	284	"So basically Trump is one of those kids in the #collegeadmissionsscandal. Everyone else was lying and cheating for his benefit, and all the while Trump thought he got into USC fair and square because he was all smart and stuff. 
#ReleaseTheFullReport"	Tweet		
1109634002523172866	2019-03-24 01:52:16	http://twitter.com/eviewrites/status/1109634002523172866	I tend to wonder if these type of articles are planted to try to sway public opinion for Felicity and/or Lori #FelicityHuffman #LoriLoughlin #collegeadmissionsscandal https://t.co/woshdyHIvs	@eviewrites	Evie RenRaw	United States of America	Ohio	Dayton	Neutral	Neutral	Twitter	F	9536	1485	1307	I tend to wonder if these type of articles are planted to try to sway public opinion for Felicity and/or Lori #FelicityHuffman #LoriLoughlin #collegeadmissionsscandal https://t.co/woshdyHIvs	Tweet		
1109619716191145985	2019-03-24 00:55:30	http://twitter.com/BAM4AU/status/1109619716191145985	@HarvardBizAn Pay to play per #Hollywood #collegeadmissionsscandal	@BAM4AU	Angie H	United States of America			Neutral	Neutral	Twitter	F	35268	5311	5623	@HarvardBizAn Pay to play per #Hollywood #collegeadmissionsscandal	Reply		
1109685769768235010	2019-03-24 05:17:59	http://twitter.com/neupedolking/status/1109685769768235010	RT @thk311 When we Asian Americans with perfect SAT, GPA, etc...got rejected by USC, UCLA, etc... We were mad as hell and blamed the Affirmative Action, but where's outrage when 50 nouveux riches paid their ways into elite universities??? #collegeadmissionsscandal #AffirmativeAction	@neupedolking	Addys E. Kerry				Negative	Sadness	Twitter		37	1	6	RT @thk311 When we Asian Americans with perfect SAT, GPA, etc...got rejected by USC, UCLA, etc... We were mad as hell and blamed the Affirmative Action, but where's outrage when 50 nouveux riches paid their ways into elite universities???  #collegeadmissionsscandal #AffirmativeAction	Retweet		
1109609408399585280	2019-03-24 00:14:33	http://twitter.com/SkopeSports/status/1109609408399585280	https://t.co/Kfytpue2IN Having Perspective On #collegeadmissionsscandal #NFLFreeAgency Thoughts On and Trades #ZionWilliamson #LebronJames and more on #SportsSkope Click on FB Link for #SportsSkope	@SkopeSports	SportsSkope				Neutral	Neutral	Twitter		177	22	71	"https://t.co/Kfytpue2IN
Having Perspective On #collegeadmissionsscandal #NFLFreeAgency Thoughts On and Trades #ZionWilliamson #LebronJames and more on #SportsSkope Click on FB Link for #SportsSkope"	Tweet		
1109911715708170240	2019-03-24 20:15:48	http://twitter.com/4sylviabee/status/1109911715708170240	"RT @tictoc A university admission expert in the U.K. says it's important to restore faith after the #CollegeAdmissionsScandal, ""not just for people in the U.S. but, actually, everyone in the world"" https://t.co/tP7Q0yw5oF"	@4sylviabee	Sylvia	United States of America	California	Los Angeles	Neutral	Joy	Twitter	F	1657	69	209	"RT @tictoc A university admission expert in the U.K. says it's important to restore faith after the #CollegeAdmissionsScandal, ""not just for people in the U.S. but, actually, everyone in the world"" https://t.co/tP7Q0yw5oF"	Retweet		
1109878539187302400	2019-03-24 18:03:58	http://twitter.com/AnnaWil48342499/status/1109878539187302400	I am here looking for students I can assists financially with my money you can text me +15305721319 #sugarbaby #collegelife #collegeadmissionsscandal #CollegeBasketball #collegeboys #collegegirls #paypigs	@AnnaWil48342499	Anna William	United States of America	California	Los Angeles	Positive	Anger	Twitter	F	6	6	12	I am here looking for students I can assists financially with my money you can text me +15305721319 #sugarbaby #collegelife #collegeadmissionsscandal #CollegeBasketball #collegeboys #collegegirls #paypigs	Tweet		
1109866093814956033	2019-03-24 17:14:31	http://twitter.com/CupidsBane/status/1109866093814956033	The shade! 😂 Congrats to #DrDre drdre & his daughter on her acceptance to #USC! #CelebrityNews #rapper #UniversityofSouthernCalifornia #collegeadmissionsscandal #celebritynewsblogger… https://t.co/vXE9sMAVvT	@CupidsBane	Michael Fanning	United States of America	Georgia	Atlanta	Positive	Joy	Twitter	M	13949	295	174	The shade! 😂 Congrats to #DrDre drdre & his daughter on her acceptance to #USC! #CelebrityNews #rapper #UniversityofSouthernCalifornia #collegeadmissionsscandal #celebritynewsblogger… https://t.co/vXE9sMAVvT	Tweet		
1109965049072967682	2019-03-24 23:47:44	http://twitter.com/Amymillerstale/status/1109965049072967682	RT @RosewoodGirlz Real rowers call foul on #LoriLoughlin and @oliviajadee and #USC https://t.co/GYCIR5HL1C @theinquisitr #collegeadmissionsscandal	@Amymillerstale	Amy Miller	United States of America	Pennsylvania	Philadelphia	Neutral	Neutral	Twitter	F	31784	100	219	"RT @RosewoodGirlz Real rowers call foul on #LoriLoughlin and @oliviajadee and #USC
https://t.co/GYCIR5HL1C
@theinquisitr #collegeadmissionsscandal"	Retweet		
1109966130838409216	2019-03-24 23:52:02	http://twitter.com/Amber_Aquarius/status/1109966130838409216	"RT @Caramelqueen1 Stop spinning the narrative that these privileged kids didn't know about their parents' bribery and fraud.They KNEW they didn't do the work! I'm so sick of ""folks"" presenting ""privileged"" children as blameless little cherubs! #collegeadmissionsscandal"	@Amber_Aquarius	Amber Dawn				Negative	Anger	Twitter	F	90240	625	559	"RT @Caramelqueen1 Stop spinning the narrative that these privileged kids didn't know about their parents' bribery and fraud.They KNEW they didn't do the work! I'm so sick of ""folks"" presenting ""privileged"" children as blameless little cherubs! #collegeadmissionsscandal"	Retweet		
1109829757531766786	2019-03-24 14:50:08	http://twitter.com/PrincetonUPress/status/1109829757531766786	What the #CollegeAdmissionsScandal reveals about the dark side of helicopter parenting: https://t.co/7yviVn1VGR @MarketWatch @AndrewKeshner @mdoepke @FabrizioZilibo1 #CollegeAdmissionScandal	@PrincetonUPress	Princeton University Press	United States of America			Neutral	Fear	Twitter		20185	40542	4225	What the #CollegeAdmissionsScandal reveals about the dark side of helicopter parenting: https://t.co/7yviVn1VGR @MarketWatch @AndrewKeshner @mdoepke @FabrizioZilibo1 #CollegeAdmissionScandal	Tweet		
1109944693503209477	2019-03-24 22:26:51	http://twitter.com/LenBottone/status/1109944693503209477	@Wharton And you accepted @realDonaldTrump as a favor to his brother? #collegeadmissionsscandal #TrumpTreason	@LenBottone	Len Bottone	United States of America	New York		Neutral	Joy	Twitter	M	168	11	26	@Wharton And you accepted @realDonaldTrump as a favor to his brother?  #collegeadmissionsscandal #TrumpTreason	Reply		
1109892576440508416	2019-03-24 18:59:45	http://twitter.com/cmarinucci/status/1109892576440508416	RT @mgafni A 72-foot yacht, a whistleblower and a congressional hearing: The first time the #Stanford #sailing team was involved in a nationwide scandal https://t.co/sO2k1z4g3J @sailing_news #collegeadmissionsscandal	@cmarinucci	Carla Marinucci	United States of America	California	San Francisco	Neutral	Neutral	Twitter	F	74360	29660	5327	RT @mgafni A 72-foot yacht, a whistleblower and a congressional hearing: The first time the #Stanford #sailing team was involved in a nationwide scandal https://t.co/sO2k1z4g3J @sailing_news #collegeadmissionsscandal	Retweet		
1109850979690795008	2019-03-24 16:14:28	http://twitter.com/KimlynnMarsden/status/1109850979690795008	@nytimesarts It’s not like “Gee, we promise we’ll never do it again” applies to #collegeadmissionsscandal #collegescam	@KimlynnMarsden	kimlynn marsden				Neutral	Anger	Twitter		121	6	28	@nytimesarts It’s not like “Gee, we promise we’ll never do it again” applies to #collegeadmissionsscandal #collegescam	Reply		
1109910617081573376	2019-03-24 20:11:26	http://twitter.com/4sylviabee/status/1109910617081573376	RT @CMG4goodgov This group of Atlanta teachers were sentenced to 20 years for cheating. #collegeadmissionsscandal https://t.co/IpQSIdMPH0	@4sylviabee	Sylvia	United States of America	California	Los Angeles	Neutral	Neutral	Twitter	F	1654	69	209	RT @CMG4goodgov This group of Atlanta teachers were sentenced to 20 years for cheating. #collegeadmissionsscandal https://t.co/IpQSIdMPH0	Retweet		
1109712702593814528	2019-03-24 07:05:00	http://twitter.com/naphtalitbryant/status/1109712702593814528	Yale students aren't surprised their school was at the center of the college admissions scandal https://t.co/7IQyF66rDJ #Nbryant1 #sparkeduniversity #Yale #university #collegeadmissionsscandal	@naphtalitbryant	Naphtali Tekoa Bryant	United States of America	Texas	San Antonio	Neutral	Sadness	Twitter		6560	3990	5001	"Yale students aren't surprised their school was at the center of the college admissions scandal 

https://t.co/7IQyF66rDJ
#Nbryant1 #sparkeduniversity #Yale #university #collegeadmissionsscandal"	Tweet		
1109649737563594753	2019-03-24 02:54:48	http://twitter.com/audscal/status/1109649737563594753	Orrrrrrrrrr you probably didn’t get accepted bc of the #collegeadmissionsscandal 🤭	@audscal	Auds				Neutral	Sadness	Twitter		7022	401	251	Orrrrrrrrrr you probably didn’t get accepted bc of the #collegeadmissionsscandal  🤭	Tweet		
1109883944210702336	2019-03-24 18:25:27	http://twitter.com/NickFowler11/status/1109883944210702336	Come check out the newest episode of LIG! We discuss #entitlement in the US and the #collegeadmissionsscandal that recently broke. We also talk about the #StraussandHowe #generationaltheory. #podcast #SundayThoughts https://t.co/PZahYNUFlx	@NickFowler11	Nick Fowler	United Kingdom	Eastern	Dundee	Neutral	Neutral	Twitter	M	294	35	247	Come check out the newest episode of LIG! We discuss #entitlement in the US and the #collegeadmissionsscandal that recently broke. We also talk about the #StraussandHowe #generationaltheory. #podcast #SundayThoughts  https://t.co/PZahYNUFlx	Tweet		
1109825244968046592	2019-03-24 14:32:12	http://twitter.com/TucsonBlonde/status/1109825244968046592	RT @RebeccaCokley “The experiences of 57 million Americans with disabilities are not just costumes to wear to get preboarding access to a plane or extended time on a test.” #CollegeAdmissionsScandal #CripTheVote https://t.co/02fKi3mkoP	@TucsonBlonde	TucsonBlonde	United States of America	Arizona	Tucson	Neutral	Neutral	Twitter		122690	9845	10367	RT @RebeccaCokley “The experiences of 57 million Americans with disabilities are not just costumes to wear to get preboarding access to a plane or extended time on a test.” #CollegeAdmissionsScandal #CripTheVote https://t.co/02fKi3mkoP	Retweet		
1109878027893112832	2019-03-24 18:01:57	http://twitter.com/DJkiddm/status/1109878027893112832	@Guruleaks1 He must of known just how dumb his daughter might turn out to be, so $70M seemed like a good investment at the time. I mean we already saw how dumb you need to be for a $500K bribe... #oliviajade #collegeadmissionsscandal	@DJkiddm	Market DJ				Negative	Sadness	Twitter		601	38	104	"@Guruleaks1 He must of known just how dumb his daughter might turn out to be, so $70M seemed like a good investment at the time.

I mean we already saw how dumb you need to be for a $500K bribe...

#oliviajade #collegeadmissionsscandal"	Reply		
1109965268430794753	2019-03-24 23:48:36	http://twitter.com/skotbeau/status/1109965268430794753	@nytimesarts @nytimes They are celebrities by choice at this point you are open to public scrutiny #collegeadmissionsscandal #CollegeAdmissionScandal	@skotbeau	Skot BEAU  🏳️‍🌈 🇨🇦	United States of America			Neutral	Disgust	Twitter		989	102	177	@nytimesarts @nytimes They are celebrities by choice at this point you are open to public scrutiny #collegeadmissionsscandal #CollegeAdmissionScandal	Reply		
1109898601092702208	2019-03-24 19:23:42	http://twitter.com/cstephenfoster/status/1109898601092702208	RT @TheGreenRoomOB The songs from The Green Room were recorded durning the workshop of the show! https://t.co/eNoyfpERDa #theater #musicals #musicaltheatre #musicaltheater #collegeadmissionsscandal	@cstephenfoster	stephen foster	United States of America	California	Los Angeles	Neutral	Neutral	Twitter	M	21567	2854	4990	"RT @TheGreenRoomOB The songs from The Green Room were recorded durning the workshop of the show!
https://t.co/eNoyfpERDa
#theater #musicals #musicaltheatre #musicaltheater #collegeadmissionsscandal"	Retweet		
1109678881705885697	2019-03-24 04:50:36	http://twitter.com/ericsuniverse/status/1109678881705885697	"RT @Rascoundrel @BellaGiannulli @hallmarkchannel ""Studying""? Oh, ok. Anyway, I missed this crappy holiday movie, but the show being put on today is so much more entertaining. Well, good luck this season w/ @USCWomensRowing! @LoriLoughlin #MossimoGiannulli @oliviajadee @USC https://t.co/NwjeUo3Lys #CollegeAdmissionsScandal"	@ericsuniverse	King Eric	United States of America			Positive	Neutral	Twitter	M	32131	978	1544	"RT @Rascoundrel @BellaGiannulli @hallmarkchannel ""Studying""? Oh, ok. Anyway, I missed this crappy holiday movie, but the show being put on today is so much more entertaining. Well, good luck this season w/ @USCWomensRowing! @LoriLoughlin #MossimoGiannulli @oliviajadee @USC https://t.co/NwjeUo3Lys #CollegeAdmissionsScandal"	Retweet		
1109805457126899712	2019-03-24 13:13:34	http://twitter.com/DclareDiane/status/1109805457126899712	"Thread by @SidneyPowell1: ""When you bribe & cheat your child's way into college, you brand them with your judgment they are incapable or ; now their parents are indicted felons on charges […]"" #MichaelCohen #collegeadmissionsscandal #Loughlin #Huffman https://t.co/EO5p9bnEnT"	@DclareDiane	Diane Lange	United States of America	Minnesota		Negative	Disgust	Twitter	F	667621	9304	9764	"Thread by @SidneyPowell1: ""When you bribe &amp; cheat your child's way into college, you brand them with your judgment they are incapable or ; now their parents are indicted felons on charges […]"" #MichaelCohen #collegeadmissionsscandal #Loughlin #Huffman https://t.co/EO5p9bnEnT"	Tweet		
1109884586694201346	2019-03-24 18:28:00	http://twitter.com/b1e56df9ce6549f/status/1109884586694201346	"RT @MattHiefield When ""free"" college isn't free and how initiatives fail to address racial and class gaps. article: https://t.co/CloHewZdyF #edchat #edtech #collegeadmissionsscandal #teaching #education @gcouros @NicolRHoward @k_shelton @PedroANoguera @SShigeoka https://t.co/AN6AoBKrvB"	@b1e56df9ce6549f	MommaMarDee				Neutral	Neutral	Twitter		461923	3464	3943	"RT @MattHiefield When ""free"" college isn't free and how initiatives fail to address racial and class gaps.  article: https://t.co/CloHewZdyF #edchat #edtech #collegeadmissionsscandal #teaching #education @gcouros @NicolRHoward @k_shelton @PedroANoguera @SShigeoka https://t.co/AN6AoBKrvB"	Retweet		
1109703591567065089	2019-03-24 06:28:48	http://twitter.com/Theon_Orbis/status/1109703591567065089	RT @TammaraResists Meet the convicted felon preparing the parents of the #collegeadmissionsscandal scandal for prison - The Washington Post https://t.co/4Lur0MyNrH	@Theon_Orbis	𝒯𝒽𝑒𝑜𝓃 𝒪𝓇𝒷𝒾𝓈 𝒞𝑜𝓋𝒻𝑒𝒻𝑒 𝐼𝐼𝐼				Neutral	Neutral	Twitter		195251	5127	4526	RT @TammaraResists Meet the convicted felon preparing the parents of the #collegeadmissionsscandal scandal for prison - The Washington Post https://t.co/4Lur0MyNrH	Retweet		
1109882131533062144	2019-03-24 18:18:15	http://twitter.com/mgafni/status/1109882131533062144	A 72-foot yacht, a whistleblower and a congressional hearing: The first time the #Stanford #sailing team was involved in a nationwide scandal https://t.co/sO2k1z4g3J @sailing_news #collegeadmissionsscandal	@mgafni	Matthias Gafni	United States of America	California	San Francisco	Neutral	Sadness	Twitter	M	19130	5035	2283	A 72-foot yacht, a whistleblower and a congressional hearing: The first time the #Stanford #sailing team was involved in a nationwide scandal https://t.co/sO2k1z4g3J @sailing_news #collegeadmissionsscandal	Tweet		
1109948922645135360	2019-03-24 22:43:39	http://twitter.com/AuntBecky7/status/1109948922645135360	RT @Lmariahml Found this little gem today🙃 #lorilaughlin #AuntBecky #CollegeScandal #collegeadmissionsscandal #OliviaJade https://t.co/PBLopSuYT5	@AuntBecky7	Aunt Becky				Neutral	Neutral	Twitter	F	3	1	29	"RT @Lmariahml Found this little gem today🙃
#lorilaughlin #AuntBecky #CollegeScandal #collegeadmissionsscandal #OliviaJade https://t.co/PBLopSuYT5"	Retweet		
1109832241759182849	2019-03-24 15:00:00	http://twitter.com/mamatude/status/1109832241759182849	Quote Weekend: From Monday’s Parenting Roundabout Round 1 on what really ticks us off about the #collegeadmissionsscandal and faking disabilities to get test accommodations. Listen at https://t.co/k0MOmcolNV https://t.co/HriWApGUkG	@mamatude	Terri Mauro	United States of America	New Jersey	New York	Neutral	Joy	Twitter	F	47485	4592	1316	Quote Weekend: From Monday’s Parenting Roundabout Round 1 on what really ticks us off about the #collegeadmissionsscandal and faking disabilities to get test accommodations. Listen at https://t.co/k0MOmcolNV https://t.co/HriWApGUkG	Tweet		
1109880270876860416	2019-03-24 18:10:51	http://twitter.com/MattHiefield/status/1109880270876860416	"When ""free"" college isn't free and how initiatives fail to address racial and class gaps. article: https://t.co/CloHewZdyF #edchat #edtech #collegeadmissionsscandal #teaching #education @gcouros @NicolRHoward @k_shelton @PedroANoguera @SShigeoka https://t.co/AN6AoBKrvB"	@MattHiefield	Matt Hiefield	United States of America	Oregon	Portland	Neutral	Joy	Twitter	M	6538	35064	33074	"When ""free"" college isn't free and how initiatives fail to address racial and class gaps.  article: https://t.co/CloHewZdyF #edchat #edtech #collegeadmissionsscandal #teaching #education @gcouros @NicolRHoward @k_shelton @PedroANoguera @SShigeoka https://t.co/AN6AoBKrvB"	Tweet		
1109860327838154753	2019-03-24 16:51:37	http://twitter.com/vgbnd/status/1109860327838154753	Haven’t seen this yet but i kind of had an inkling that this would be the case... The Fyre Festival docs did the same thing... Every POC i know has the same reaction to Holmes, Fyre Fest & #collegeadmissionsscandal - ‘damn...! what...? huh...?!? (sigh) white people’	@vgbnd	vagabond	United States of America	New York		Neutral	Sadness	Twitter		24651	1200	984	"Haven’t seen this yet but i kind of had an inkling that this would be the case...

The Fyre Festival docs did the same thing... 

Every POC i know has the same reaction to Holmes, Fyre Fest & #collegeadmissionsscandal - ‘damn...! what...? huh...?!? (sigh) white people’"	Tweet		
1109845420212211712	2019-03-24 15:52:22	http://twitter.com/1996Oakhill/status/1109845420212211712	Excellent Read. How Parents Are Robbing Their Children of Adulthood. https://t.co/FbtcSgNVPl #SnowplowParents #CollegeAdmissionsScandal #HelicopterParents #OverProtected #Millenials #CollegeScam #Snowflakes	@1996Oakhill	gdm				Positive	Joy	Twitter		34844	2693	2321	"Excellent Read.  How Parents Are Robbing Their Children of Adulthood.
https://t.co/FbtcSgNVPl
#SnowplowParents
#CollegeAdmissionsScandal 
#HelicopterParents #OverProtected
#Millenials #CollegeScam #Snowflakes"	Tweet		
